year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
2014.0,45045,18.0,1497.0,117.3,9.0,5.9799016301292856,7.1587499999999995,0,0,0,0,0,1,0,1,0
2018.0,25000,23.01,999.0,67.0,5.0,4.606650943396226,3.1266666666666665,1,0,0,0,0,1,1,1,0
2015.0,87000,26.0,1498.0,98.6,8.0,5.9799016301292856,6.124324324324324,0,0,1,0,0,0,1,1,0
2009.0,53000,12.8,2354.0,177.6,14.0,5.9799016301292856,4.45625,0,0,0,0,0,1,1,1,0
2008.0,91000,16.0,1493.0,106.0,15.0,5.9799016301292856,2.35,0,0,0,0,0,1,1,1,0
2016.0,65000,18.9,1197.0,82.0,7.0,5.4588194834362715,4.881666666666667,0,0,0,0,0,1,1,1,0
2019.0,34000,11.36,2755.0,171.5,4.0,10.532762825904118,20.176249999999982,0,0,1,0,0,0,0,0,1
2011.0,147000,23.03,1396.0,69.0,12.0,4.381194170957776,2.6157142857142857,1,0,1,0,0,0,1,1,0
2019.0,13000,24.3,1248.0,88.5,4.0,4.684721460176991,8.637017543859649,0,0,1,0,0,0,1,1,0
2014.0,8000,25.4,624.0,37.5,9.0,4.381194170957776,1.6453846153846154,0,0,0,0,0,1,1,0,0
2012.0,120000,19.4,1405.0,70.0,11.0,4.381194170957776,1.7399999999999998,1,0,1,0,0,0,1,1,0
2014.0,43000,15.1,2179.0,140.0,9.0,7.315421238244514,7.3540909090909095,0,0,1,0,0,0,1,0,1
2019.0,28000,17.41,1956.0,167.68,4.0,17.529473684210526,16.744999999999997,0,0,1,0,0,0,1,1,0
2009.0,60000,19.0,998.0,67.1,14.0,4.684721460176991,1.807,0,0,0,0,0,1,1,1,0
2010.0,69000,20.92,998.0,67.1,13.0,4.684721460176991,2.242676056338028,0,0,0,0,0,1,1,1,0
2017.0,30000,16.55,2498.0,105.0,6.0,7.315421238244514,8.593928571428572,1,0,1,0,0,0,1,0,1
2014.0,53800,25.2,1248.0,74.0,9.0,4.684721460176991,4.706696428571428,1,0,1,0,0,0,1,1,0
2015.0,43290,20.85,1197.0,83.14,8.0,4.684721460176991,4.33139705882353,0,1,0,0,0,1,1,1,0
2017.0,9500,12.65,2993.0,296.0,6.0,20.560147058823492,20.90249999999996,0,0,1,0,0,0,0,1,0
2003.0,20000,17.0,1476.3274007038713,5.0,20.0,5.4588194834362715,0.7000000000000001,1,0,0,0,0,1,1,1,0
2013.0,38900,19.87,1461.0,83.8,10.0,4.606650943396226,4.79375,1,0,1,0,0,0,1,1,0
2012.0,67235,25.47,1248.0,88.5,11.0,4.684721460176991,6.458717948717949,0,0,1,0,0,0,1,0,1
2013.0,65000,17.0,1497.0,118.0,10.0,5.9799016301292856,4.668857142857143,0,0,0,0,0,1,1,1,0
2018.0,7377,23.95,998.0,67.1,5.0,4.684721460176991,3.76625,0,0,0,0,0,1,0,1,0
2011.0,54000,13.14,1798.0,160.0,12.0,7.182097156398103,4.854285714285715,0,0,0,0,0,1,1,1,0
2014.0,40000,19.4,1198.0,86.8,9.0,5.9799016301292856,3.8666666666666663,1,0,0,0,0,1,1,1,0
2017.0,18500,18.9,1197.0,81.86,6.0,5.4588194834362715,5.84,0,0,0,0,0,1,0,1,0
2018.0,33026,24.7,796.0,47.3,5.0,4.684721460176991,2.7760000000000002,0,1,0,0,0,1,1,1,0
2017.0,34000,20.73,1373.0,91.1,6.0,4.684721460176991,7.867619047619048,0,0,0,0,0,1,1,1,0
2019.0,1500,13.7,1991.0,183.0,4.0,17.07147938144328,20.902499999999957,0,0,0,0,0,1,0,1,0
2018.0,44000,24.3,1248.0,88.5,5.0,4.684721460176991,8.420555555555556,0,0,1,0,0,0,1,1,0
2011.0,100000,15.37,1196.0,73.0,12.0,4.684721460176991,2.816086956521739,1,0,0,0,0,1,1,0,1
2013.0,65000,19.4,1198.0,86.8,10.0,5.9799016301292856,3.2783928571428573,0,0,0,0,0,1,1,1,0
2009.0,90000,15.97,2993.0,258.0,14.0,17.34901656314698,16.0,0,0,1,0,0,0,0,0,1
2017.0,54000,17.1,1956.0,170.0,6.0,16.261890243902435,15.0,1,0,1,0,0,0,1,1,0
2017.0,39000,21.38,1396.0,88.7,6.0,5.4588194834362715,8.986666666666666,0,0,1,0,0,0,1,1,0
2013.0,70000,21.9,1396.0,88.76,10.0,5.4588194834362715,4.609166666666667,1,0,1,0,0,0,1,1,0
2011.0,84000,15.04,1598.0,103.6,12.0,5.540305519053876,3.6845454545454546,0,0,0,0,0,1,1,1,0
2011.0,61000,15.2,1968.0,140.8,12.0,17.177584876543193,11.994,1,0,1,0,0,0,0,1,0
2015.0,42000,25.4,624.0,37.48,8.0,4.381194170957776,0.892370909090909,1,0,0,0,0,1,1,0,0
2015.0,67000,18.12,1995.0,190.0,8.0,17.34901656314698,20.90249999999996,0,0,1,0,0,0,0,1,0
2018.0,23167,21.56,1462.0,103.25,5.0,4.684721460176991,8.43125,0,0,0,0,0,1,1,1,0
2018.0,25000,18.9,1197.0,81.86,5.0,5.4588194834362715,5.210816326530613,1,0,0,0,0,1,1,1,0
2019.0,7000,21.21,1197.0,81.8,4.0,4.684721460176991,4.7456,1,0,0,0,0,1,1,1,0
2013.0,69073,20.51,998.0,67.04,10.0,4.684721460176991,2.4587774725274727,0,0,0,0,0,1,1,1,0
2016.0,68102,23.95,998.0,67.05,7.0,4.684721460176991,3.1449586776859504,0,0,0,0,0,1,1,1,0
2015.0,48000,32.52,998.0,58.33,8.0,4.684721460176991,3.284615384615385,0,0,0,0,0,0,1,1,0
2018.0,38000,24.0,1186.0,73.97,5.0,5.4588194834362715,5.253333333333333,1,0,1,0,0,0,1,1,0
2017.0,47000,22.54,1396.0,88.73,6.0,5.4588194834362715,6.0,1,0,1,0,0,0,1,1,0
2016.0,60000,19.67,1582.0,126.2,7.0,5.4588194834362715,10.260227272727272,1,0,1,0,0,0,1,1,0
2014.0,30000,18.6,1197.0,81.83,9.0,5.4588194834362715,5.028888888888889,1,0,0,0,0,1,1,1,0
2014.0,30000,13.0,2143.0,201.1,9.0,17.07147938144328,19.65613636363634,0,0,1,0,0,0,0,1,0
2014.0,78000,26.0,1498.0,98.6,9.0,5.9799016301292856,6.670465116279069,0,0,1,0,0,0,1,1,0
2012.0,49754,20.0,1399.0,68.0,11.0,5.858258333333332,2.4525,0,0,1,0,0,0,1,1,0
2018.0,4200,17.0,1198.0,108.5,5.0,4.381194170957776,7.55,1,0,0,0,0,1,1,1,0
2009.0,58000,14.53,1794.0,138.1,14.0,10.532762825904118,8.07181818181818,0,0,0,0,0,1,0,1,0
2010.0,64000,8.77,4395.0,402.0,13.0,17.34901656314698,14.99,0,0,0,0,0,1,0,1,0
2014.0,25000,20.77,1248.0,88.76,9.0,4.684721460176991,6.3029629629629635,1,0,1,0,0,0,1,0,1
2016.0,62510,18.7,1199.0,88.7,7.0,5.9799016301292856,5.754166666666666,0,0,0,0,0,1,1,1,0
2015.0,65000,17.6,1582.0,126.2,8.0,5.4588194834362715,11.85,0,0,1,0,0,0,0,1,0
2010.0,58000,10.2,2354.0,180.0,13.0,5.9799016301292856,4.15,0,0,0,0,0,1,0,1,0
2010.0,41000,9.74,1984.0,208.0,13.0,17.177584876543193,14.0,0,0,0,0,0,1,0,1,0
2011.0,83000,22.9,1248.0,74.0,12.0,4.684721460176991,4.4379333333333335,0,0,1,0,0,0,1,1,0
2014.0,62000,14.62,1493.0,113.42,9.0,5.4588194834362715,12.375,0,0,1,0,0,0,0,1,0
2012.0,79000,20.5,1598.0,103.5,11.0,7.182097156398103,4.1495,0,0,1,0,0,0,1,1,0
2019.0,2565,20.3,1086.0,68.07,4.0,5.4588194834362715,5.5928571428571425,0,1,0,0,0,1,0,1,0
2016.0,99000,16.0,2179.0,140.0,7.0,7.315421238244514,13.057142857142859,0,0,1,0,0,0,0,0,1
2012.0,500000,12.99,2494.0,100.0,11.0,10.532762825904118,7.743513513513514,1,0,1,0,0,0,1,0,1
2012.0,44000,16.25,1198.0,75.0,11.0,7.182097156398103,2.5,1,0,0,0,0,1,1,1,0
2015.0,57000,26.59,1248.0,74.0,8.0,4.684721460176991,5.282048611111112,0,0,1,0,0,0,1,1,0
2014.0,46000,26.0,1498.0,98.6,9.0,5.9799016301292856,5.963454545454546,0,0,1,0,0,0,1,1,0
2012.0,98078,20.54,1598.0,103.6,11.0,5.540305519053876,3.754318181818182,0,0,1,0,0,0,1,1,0
2015.0,73000,15.29,1591.0,121.3,8.0,5.4588194834362715,10.335714285714285,0,0,0,0,0,1,1,1,0
2014.0,71377,22.07,1199.0,73.9,9.0,5.540305519053876,3.4120833333333334,0,0,1,0,0,0,1,1,0
2012.0,62000,25.01,1498.0,89.75,11.0,5.858258333333332,3.95,0,0,1,0,0,0,1,1,0
2016.0,42000,20.4,1197.0,83.11,7.0,4.684721460176991,5.25,0,0,0,0,0,1,1,1,0
2012.0,60000,25.0,1396.0,69.0,11.0,4.381194170957776,1.9739999999999998,1,0,1,0,0,0,1,1,0
2016.0,44000,21.66,1498.0,108.62,7.0,5.540305519053876,6.222727272727273,0,0,1,0,0,0,1,1,0
2016.0,85000,12.4,2499.0,134.0,7.0,14.03770833333333,12.233333333333334,0,0,1,0,0,0,1,1,0
2018.0,19850,28.09,1248.0,88.5,5.0,4.684721460176991,7.62,0,0,1,0,0,0,1,1,0
2012.0,55329,20.36,1197.0,78.9,11.0,5.4588194834362715,2.9333333333333336,0,1,0,0,0,1,1,1,0
2017.0,31111,19.5,1968.0,141.0,6.0,7.182097156398103,14.345,0,0,1,0,0,0,0,1,0
2011.0,41000,20.51,998.0,67.04,12.0,4.684721460176991,3.329634146341463,0,0,0,0,0,1,1,1,0
2007.0,152000,17.8,1399.0,68.0,16.0,5.858258333333332,1.4,1,0,1,0,0,0,1,1,0
2017.0,20000,21.4,1197.0,83.1,6.0,4.684721460176991,5.669622641509434,1,0,0,0,0,1,1,1,0
2019.0,18000,21.21,1197.0,81.8,4.0,4.684721460176991,7.21,0,0,0,0,0,1,1,1,0
2015.0,1485000,14.0,1476.3274007038713,5.0,8.0,5.9799016301292856,11.840000000000002,0,0,0,0,0,1,0,1,0
2016.0,40000,13.68,2393.0,147.8,7.0,10.532762825904118,13.700000000000001,1,0,1,0,0,0,1,0,1
2012.0,85000,12.8,2494.0,102.0,11.0,10.532762825904118,7.552173913043478,0,0,1,0,0,0,1,0,1
2015.0,50000,17.3,1497.0,117.3,8.0,5.9799016301292856,5.11,0,0,0,0,0,1,1,0,1
2016.0,13146,10.5,2993.0,271.23,7.0,20.187499999999968,20.90249999999996,0,0,1,0,0,0,0,0,0
2017.0,30000,15.41,1598.0,103.2,6.0,7.182097156398103,7.2,0,0,0,0,0,1,1,1,0
2015.0,45000,23.95,998.0,67.05,8.0,4.684721460176991,3.1449586776859504,0,0,0,0,0,1,1,1,0
2013.0,22000,18.5,1197.0,82.9,10.0,5.4588194834362715,4.055625,0,0,0,0,0,1,1,1,0
2016.0,35000,18.16,1196.0,86.8,7.0,5.858258333333332,5.105,0,0,0,0,0,1,1,1,0
2012.0,120000,15.96,2523.0,62.1,11.0,7.315421238244514,5.082592592592592,1,0,1,0,0,0,1,0,1
2018.0,20900,24.3,1248.0,88.5,5.0,4.684721460176991,9.936153846153845,0,0,1,0,0,0,0,1,0
2015.0,45000,17.05,1995.0,184.0,8.0,17.34901656314698,11.807031249999998,0,0,1,0,0,0,0,1,0
2019.0,25000,20.5,1582.0,126.2,4.0,5.4588194834362715,13.0,1,0,1,0,0,0,1,1,0
2017.0,80000,19.87,1461.0,83.8,6.0,4.606650943396226,7.292857142857143,1,0,1,0,0,0,1,1,0
2016.0,85000,17.2,1969.0,235.0,7.0,17.243273809523792,20.90249999999996,0,0,1,0,0,0,0,0,1
2018.0,22000,14.59,1999.0,149.92,5.0,5.4588194834362715,11.25,0,0,0,0,0,1,1,1,0
2017.0,29000,17.8,1497.0,117.3,6.0,5.9799016301292856,7.661538461538461,0,0,0,0,0,1,1,1,0
2014.0,73956,25.2,1248.0,74.0,9.0,4.684721460176991,4.706696428571428,0,0,1,0,0,0,1,1,0
2018.0,6500,30.48,1086.0,58.0,5.0,5.4588194834362715,5.325,1,0,0,0,0,0,1,1,0
2016.0,40000,18.6,1197.0,81.83,7.0,5.4588194834362715,5.028888888888889,1,0,0,0,0,1,1,1,0
2014.0,38000,15.73,1968.0,174.33,9.0,17.177584876543193,19.046111111111085,0,0,1,0,0,0,0,1,0
2017.0,64000,25.32,1198.0,77.0,6.0,7.315421238244514,3.9,1,0,1,0,0,0,1,0,1
2015.0,40000,20.0,1399.0,68.05,8.0,5.858258333333332,2.4525,1,0,1,0,0,0,1,1,0
2016.0,78000,18.78,1198.0,74.0,7.0,5.540305519053876,3.8770000000000002,0,0,0,0,0,1,1,1,0
2016.0,103000,27.3,1498.0,98.6,7.0,5.9799016301292856,5.6125,0,0,1,0,0,0,1,1,0
2019.0,35000,21.72,1498.0,108.6,4.0,7.182097156398103,9.120000000000001,1,0,1,0,0,0,0,1,0
2019.0,15230,21.63,998.0,67.05,4.0,4.684721460176991,4.95,0,0,0,0,0,1,1,1,0
2015.0,63000,15.1,2179.0,140.0,8.0,7.315421238244514,7.3540909090909095,0,0,1,0,0,0,1,0,1
2020.0,1000,21.7,998.0,67.0,3.0,4.684721460176991,4.6499999999999995,1,0,0,0,0,1,1,1,0
2011.0,76000,19.81,1086.0,68.05,12.0,5.4588194834362715,2.1597916666666666,1,0,0,0,0,1,1,1,0
2012.0,120000,15.96,2523.0,62.1,11.0,7.315421238244514,5.583846153846154,1,0,1,0,0,0,1,0,1
2013.0,75000,20.54,1598.0,103.6,10.0,5.540305519053876,3.775,0,0,1,0,0,0,1,1,0
2011.0,80000,20.54,1598.0,103.6,12.0,5.540305519053876,3.754318181818182,1,0,1,0,0,0,1,1,0
2017.0,16219,17.69,999.0,108.62,6.0,5.540305519053876,8.45,0,0,0,0,0,1,1,1,0
2012.0,80000,20.0,1399.0,68.0,11.0,5.858258333333332,2.772884615384615,1,0,1,0,0,0,1,1,0
2016.0,40001,16.78,1496.0,88.73,7.0,10.532762825904118,3.4777419354838712,0,0,0,0,0,1,1,1,0
2013.0,53000,16.1,1197.0,85.0,10.0,4.684721460176991,3.97125,0,0,0,0,0,1,1,1,0
2013.0,62500,21.79,998.0,67.05,10.0,4.684721460176991,2.4587774725274727,0,0,0,0,0,1,1,1,0
2013.0,90000,15.1,2179.0,140.0,10.0,7.315421238244514,7.561176470588235,1,0,1,0,0,0,1,0,1
2017.0,55000,16.2,1199.0,74.0,6.0,5.540305519053876,5.053333333333334,0,0,0,0,0,1,1,1,0
2011.0,70000,17.05,1995.0,184.0,12.0,17.34901656314698,11.807031249999998,1,0,1,0,0,0,0,1,0
2011.0,45000,19.2,1197.0,80.0,12.0,5.4588194834362715,3.71,0,0,0,0,0,1,0,1,0
2016.0,44247,15.73,1968.0,174.33,7.0,17.177584876543193,19.046111111111085,0,0,1,0,0,0,0,1,0
2016.0,80000,19.16,2494.0,157.7,7.0,10.532762825904118,18.84041666666666,0,0,0,0,0,1,0,1,0
2012.0,85000,20.0,1968.0,138.1,11.0,7.182097156398103,4.22,0,0,1,0,0,0,0,1,0
2004.0,70000,11.3,1298.0,83.1,19.0,4.684721460176991,1.5,1,0,0,0,0,1,1,0,1
2015.0,61000,14.7,1496.0,120.69,8.0,5.858258333333332,7.425,0,0,0,0,0,1,0,1,0
2018.0,50000,16.55,2498.0,105.0,5.0,7.315421238244514,8.593928571428572,1,0,1,0,0,0,1,0,1
2016.0,85000,19.08,1582.0,126.2,7.0,5.4588194834362715,7.6571428571428575,0,0,1,0,0,0,0,1,0
2014.0,110000,23.4,1248.0,74.0,9.0,4.684721460176991,4.186595744680852,1,0,1,0,0,0,1,1,0
2016.0,64000,18.6,1199.0,76.8,7.0,2.7236206896551725,2.164285714285714,0,0,0,0,0,1,1,1,0
2015.0,70000,25.8,1498.0,98.6,8.0,5.9799016301292856,3.9415686274509807,1,0,1,0,0,0,1,1,0
2016.0,95000,16.0,2179.0,140.0,7.0,7.315421238244514,11.407142857142857,1,0,1,0,0,0,0,0,1
2015.0,120000,23.59,1364.0,67.04,8.0,10.532762825904118,3.660344827586207,1,0,1,0,0,0,1,1,0
2016.0,22000,18.6,1197.0,81.83,7.0,5.4588194834362715,4.812222222222222,0,0,0,0,0,1,1,1,0
2018.0,50000,21.5,1497.0,108.5,5.0,4.381194170957776,10.033333333333333,1,0,1,0,0,0,0,1,0
2017.0,65000,16.0,1997.0,140.0,6.0,7.315421238244514,11.6125,0,0,1,0,0,0,0,0,1
2013.0,86400,18.5,1197.0,85.8,10.0,4.684721460176991,2.875,0,0,0,0,0,1,1,1,0
2018.0,50000,18.6,1197.0,81.83,5.0,5.4588194834362715,5.412162162162162,1,0,0,0,0,1,1,1,0
2014.0,63000,19.81,1086.0,68.05,9.0,5.4588194834362715,2.969666666666667,1,0,0,0,0,1,1,1,0
2019.0,10000,23.84,1199.0,84.0,4.0,4.381194170957776,4.617837837837838,1,0,0,0,0,1,1,1,0
2017.0,50000,16.0,2179.0,140.0,6.0,7.315421238244514,12.103793103448275,0,0,1,0,0,0,1,0,1
2012.0,215000,21.0,1461.0,64.1,11.0,7.315421238244514,2.804,1,0,1,0,0,0,1,1,0
2018.0,30000,20.65,1462.0,103.25,5.0,4.684721460176991,7.8500000000000005,0,0,0,0,0,1,1,1,0
2012.0,80000,25.0,1396.0,69.0,11.0,4.381194170957776,1.9739999999999998,1,0,1,0,0,0,1,1,0
2011.0,71000,20.51,998.0,67.04,12.0,4.684721460176991,2.4587774725274727,0,0,0,0,0,1,1,1,0
2016.0,45000,30.46,796.0,47.3,7.0,4.684721460176991,2.769230769230769,0,0,0,0,0,0,1,1,0
2013.0,122000,11.1,2400.0,200.0,10.0,17.243273809523792,17.934999999999974,0,0,1,0,0,0,0,0,1
2005.0,48000,17.0,1086.0,5.0,18.0,5.4588194834362715,1.6216666666666668,0,0,0,0,0,1,1,1,0
2012.0,151000,20.0,1399.0,68.0,11.0,5.858258333333332,2.778,1,0,1,0,0,0,1,1,0
2017.0,50000,10.26,2694.0,163.7,6.0,10.532762825904118,20.90249999999996,1,0,0,0,0,1,0,0,1
2016.0,46861,18.9,1197.0,82.0,7.0,5.4588194834362715,5.3575,0,0,0,0,0,1,0,1,0
2017.0,36345,17.9,2143.0,136.0,6.0,17.07147938144328,20.90249999999996,0,0,1,0,0,0,0,1,0
2015.0,105000,19.01,1461.0,108.5,8.0,4.611877162629757,5.304444444444445,0,0,1,0,0,0,1,1,0
2019.0,8000,22.05,796.0,47.3,4.0,4.684721460176991,2.646137566137566,0,0,0,0,0,1,1,1,0
2010.0,78000,17.0,1497.0,118.0,13.0,5.9799016301292856,4.5625,0,0,0,0,0,1,1,1,0
2018.0,40000,18.49,1493.0,100.0,5.0,7.315421238244514,7.147,1,0,1,0,0,0,1,0,1
2012.0,72000,28.4,1248.0,74.0,11.0,4.684721460176991,3.733181818181818,0,0,1,0,0,0,1,1,0
2012.0,51500,19.4,1198.0,86.8,11.0,5.9799016301292856,2.83,0,0,0,0,0,1,1,1,0
2015.0,120000,18.2,1199.0,82.4,8.0,2.7236206896551725,3.0233333333333334,1,0,0,0,0,1,1,1,0
2018.0,28000,23.01,999.0,67.0,5.0,4.606650943396226,3.493584905660377,1,0,0,0,0,1,1,1,0
2014.0,52121,17.68,1968.0,174.33,9.0,17.177584876543193,16.376166666666663,0,0,1,0,0,0,0,1,0
2017.0,60000,23.1,998.0,67.04,6.0,4.684721460176991,3.7333333333333334,1,0,0,0,0,1,1,1,0
2014.0,97000,25.8,1498.0,98.6,9.0,5.9799016301292856,3.841818181818182,1,0,1,0,0,0,1,1,0
2013.0,135000,12.99,2494.0,100.6,10.0,10.532762825904118,7.7375,0,0,1,0,0,0,1,0,1
2011.0,8000,17.01,1591.0,121.3,12.0,5.4588194834362715,4.597777777777778,0,0,0,0,0,1,1,1,0
2009.0,47000,14.53,1798.0,138.1,14.0,10.532762825904118,3.8882352941176466,0,0,0,0,0,1,1,1,0
2013.0,75000,20.5,1598.0,103.6,10.0,7.182097156398103,3.5,0,0,1,0,0,0,1,1,0
2014.0,40000,20.51,998.0,67.04,9.0,4.684721460176991,3.329634146341463,1,0,0,0,0,1,1,1,0
2014.0,36000,20.14,1498.0,88.8,9.0,5.540305519053876,5.031428571428571,0,0,1,0,0,0,1,1,0
2016.0,33000,21.76,1995.0,188.0,7.0,17.34901656314698,20.843181818181783,0,0,1,0,0,0,0,1,0
2009.0,20000,18.9,1061.0,67.0,14.0,4.684721460176991,1.5853846153846154,1,0,0,0,0,1,1,1,0
2012.0,70000,19.3,1248.0,73.9,11.0,4.684721460176991,5.282048611111112,0,0,1,0,0,0,1,1,0
2016.0,17000,10.37,2979.0,301.72,7.0,17.34901656314698,20.90249999999996,0,0,0,0,0,1,0,0,0
2013.0,58000,18.9,998.0,67.1,10.0,4.684721460176991,2.54625,0,0,0,0,0,1,1,1,0
2016.0,54000,18.0,1198.0,86.7,7.0,5.9799016301292856,4.386666666666667,0,0,0,0,0,1,1,1,0
2006.0,99100,12.8,2494.0,102.0,17.0,10.532762825904118,4.66,0,0,1,0,0,0,1,0,1
2018.0,55000,15.96,2523.0,63.0,5.0,7.315421238244514,6.36625,1,0,1,0,0,0,1,0,1
2018.0,15000,24.7,796.0,47.3,5.0,4.684721460176991,2.65,1,0,0,0,0,1,1,1,0
2014.0,84094,18.2,1248.0,73.8,9.0,2.7236206896551725,3.7155555555555555,0,0,1,0,0,0,1,0,1
2012.0,120000,14.3,1598.0,105.0,11.0,7.182097156398103,4.666666666666667,1,0,0,0,0,1,0,1,0
2008.0,184000,12.8,2494.0,102.0,15.0,10.532762825904118,7.552173913043478,0,0,1,0,0,0,1,0,1
2012.0,140451,15.4,1968.0,140.0,11.0,7.182097156398103,5.5,0,0,1,0,0,0,1,1,0
2011.0,50500,13.7,1368.0,88.8,12.0,4.381194170957776,1.675,0,0,0,0,0,1,1,1,0
2016.0,35000,21.9,1498.0,98.6,7.0,5.9799016301292856,8.32,1,0,1,0,0,0,1,0,1
2011.0,55000,10.4,2773.0,201.0,12.0,17.177584876543193,13.4,0,0,0,0,0,1,0,1,0
2006.0,30000,19.7,796.0,46.3,17.0,4.684721460176991,1.184,1,0,0,0,0,1,1,1,0
2015.0,68000,25.8,1498.0,98.6,8.0,5.9799016301292856,4.846470588235294,0,0,1,0,0,0,1,1,0
2014.0,33700,24.0,1120.0,70.0,9.0,5.4588194834362715,4.109761904761905,0,0,1,0,0,0,1,1,0
2010.0,57000,18.5,1197.0,80.0,13.0,5.4588194834362715,3.341666666666667,0,0,0,0,0,1,1,1,0
2013.0,46300,16.78,1496.0,88.73,10.0,10.532762825904118,3.766666666666667,0,0,0,0,0,1,1,1,0
2013.0,37458,16.95,1498.0,97.7,10.0,4.611877162629757,3.457777777777778,0,0,0,0,0,1,1,1,0
2018.0,60000,22.0,1582.0,126.2,5.0,5.4588194834362715,9.854545454545455,1,0,1,0,0,0,1,1,0
2011.0,185000,11.5,2982.0,171.0,12.0,10.532762825904118,10.879090909090909,0,0,1,0,0,0,1,0,1
2018.0,17500,23.01,999.0,67.0,5.0,4.606650943396226,3.493584905660377,1,0,0,0,0,1,1,1,0
2015.0,70000,19.01,1461.0,108.45,8.0,4.606650943396226,5.129428571428572,1,0,1,0,0,0,1,1,0
2017.0,525000,18.7,1199.0,88.7,6.0,5.9799016301292856,5.05,0,0,0,0,0,1,1,1,0
2015.0,30000,20.85,1197.0,83.14,8.0,4.684721460176991,4.33139705882353,1,0,0,0,0,1,1,1,0
2015.0,51000,17.4,1497.0,117.3,8.0,5.9799016301292856,5.6226666666666665,0,0,0,0,0,1,1,1,0
2015.0,75000,25.2,1248.0,74.0,8.0,4.684721460176991,4.715,0,0,1,0,0,0,1,1,0
2018.0,60000,16.0,2179.0,138.0,5.0,7.315421238244514,15.375,1,0,1,0,0,0,1,0,1
2010.0,83000,16.1,1197.0,85.0,13.0,4.684721460176991,3.97125,0,0,0,0,0,1,1,1,0
2019.0,10000,14.62,1999.0,149.92,4.0,5.4588194834362715,14.38,1,0,0,0,0,1,0,1,0
2018.0,40000,22.0,1582.0,126.2,5.0,5.4588194834362715,9.854545454545455,1,0,1,0,0,0,1,1,0
2017.0,15000,20.51,998.0,67.0,6.0,4.684721460176991,4.259615384615385,1,0,0,0,0,1,0,1,0
2018.0,45260,25.1,1248.0,88.5,5.0,4.684721460176991,8.752307692307692,0,0,1,0,0,0,1,1,0
2009.0,81000,12.9,1799.0,130.0,14.0,5.9799016301292856,4.083846153846154,0,0,0,0,0,1,0,1,0
2018.0,35000,18.6,1197.0,81.83,5.0,5.4588194834362715,6.2789743589743585,1,0,0,0,0,1,1,1,0
2014.0,90000,20.45,1461.0,83.8,9.0,4.611877162629757,5.7625,1,0,1,0,0,0,1,1,0
2006.0,83607,17.3,993.0,60.0,17.0,4.684721460176991,1.05,0,0,0,0,0,1,1,1,0
2015.0,288486,24.2,1498.0,98.6,8.0,5.9799016301292856,5.457142857142857,1,0,1,0,0,0,1,0,1
2015.0,33338,17.8,1199.0,76.8,8.0,2.7236206896551725,2.164285714285714,0,0,0,0,0,1,1,1,0
2017.0,33000,23.01,999.0,67.0,6.0,4.606650943396226,3.493584905660377,0,0,0,0,0,1,1,1,0
2009.0,59000,24.0,1120.0,70.0,14.0,5.4588194834362715,4.109761904761905,0,0,1,0,0,0,1,1,0
2009.0,50000,16.0,1198.0,90.0,14.0,5.9799016301292856,3.705714285714286,0,0,0,0,0,1,1,1,0
2016.0,49500,17.9,2143.0,201.15,7.0,17.07147938144328,20.90249999999996,0,0,1,0,0,0,0,1,0
2017.0,17000,17.36,1197.0,81.86,6.0,5.4588194834362715,6.155,0,0,0,0,0,1,0,1,0
2012.0,75000,17.4,1497.0,117.3,11.0,5.9799016301292856,5.6226666666666665,0,0,0,0,0,1,1,1,0
2014.0,61000,20.5,1598.0,103.5,9.0,7.182097156398103,3.9560000000000004,0,0,1,0,0,0,1,1,0
2012.0,120000,12.8,2494.0,102.0,11.0,10.532762825904118,8.625,1,0,1,0,0,0,1,0,1
2016.0,51000,20.4,1197.0,81.8,7.0,4.684721460176991,5.022142857142858,1,0,0,0,0,1,1,1,0
2018.0,11000,11.36,2755.0,171.5,5.0,10.532762825904118,20.176249999999982,0,0,1,0,0,0,0,0,1
2017.0,15000,20.89,1197.0,81.8,6.0,4.684721460176991,5.36,0,0,0,0,0,1,1,1,0
2014.0,62462,22.8,1373.0,80.9,9.0,4.684721460176991,7.1819999999999995,0,0,0,0,0,0,1,0,1
2011.0,98000,15.04,1598.0,103.6,12.0,5.540305519053876,3.9992307692307696,1,0,0,0,0,1,1,1,0
2019.0,50000,13.68,2393.0,147.8,4.0,10.532762825904118,15.48,1,0,1,0,0,0,1,0,1
2017.0,53700,18.25,1968.0,187.74,6.0,17.177584876543193,18.892916666666647,1,0,1,0,0,0,0,1,0
2018.0,53546,18.9,1197.0,81.86,5.0,5.4588194834362715,5.07551724137931,0,1,0,0,0,1,1,1,0
2015.0,78000,26.21,1248.0,88.5,8.0,4.684721460176991,5.927142857142857,0,0,1,0,0,0,1,1,0
2016.0,24600,20.7,1496.0,113.98,7.0,18.52945652173911,20.90249999999996,0,0,1,0,0,0,0,1,0
2013.0,67000,15.04,1598.0,103.6,10.0,5.540305519053876,3.6845454545454546,0,0,0,0,0,1,1,1,0
2011.0,40000,14.21,2143.0,203.0,12.0,17.07147938144328,13.545499999999993,1,0,1,0,0,0,0,1,0
2016.0,47000,24.3,1248.0,88.5,7.0,4.684721460176991,8.420555555555556,1,0,1,0,0,0,1,1,0
